,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Mean
104,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,853975,943701,865942,824598,1074196,843113,893540,838444,940390,837121,883759,921202,933280,965898,853794,799999,866005,830644,893223,885575.6666666666
105,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,853975,943701,865942,824598,1074196,843113,890787,838444,940390,837121,883759,921202,933280,965898,853794,799999,866005,830644,893223,885483.9
106,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,853975,943701,865942,824598,1074196,843113,890787,838444,940390,837121,883759,921202,933280,965898,853794,799999,866005,830644,893223,885483.9
107,926001,869869,898243,847331,925360,869131,973199,892654,830700,881475,779018,853975,943701,865942,824598,1074196,843113,890787,838444,940390,837121,883759,921202,933280,965898,841896,799999,866005,830644,893223,884705.1333333333
108,926001,869869,898243,838446,925360,869131,973199,892654,830700,881475,779018,853975,943701,865942,824598,1074196,843113,890787,838444,940390,837121,883759,921202,933280,965898,841896,799999,866005,830644,893223,884408.9666666667
109,926001,869869,898243,838446,919568,869131,973199,892654,830700,881475,779018,853975,943701,865942,824598,1074196,843113,890787,838444,940390,837121,883759,921202,933280,965898,841896,799999,866005,830644,893223,884215.9
110,926001,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,943701,864529,824598,1074196,843113,890787,838444,940390,837121,883759,907812,933280,965898,841896,799999,866005,830644,893223,883357.0666666667
111,926001,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,943701,864529,824598,1074196,843113,890787,838444,940390,837121,883759,907812,933280,965898,841896,799999,866005,830644,893223,883357.0666666667
112,926001,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,943412,864529,824598,1074196,843113,890787,838444,940390,837121,883759,907812,933280,965898,834519,799999,866005,830644,893223,883101.5333333333
113,926001,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,943412,864529,824598,1074196,843113,890787,838444,940390,837121,883759,907812,933280,965898,834519,799999,866005,830644,893223,883101.5333333333
114,919512,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,943412,864529,824598,1074196,843113,890787,838444,940390,837121,883759,907812,925131,965898,834519,799999,866005,830644,893223,882613.6
115,919512,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,943412,864529,824598,1074196,843113,890787,838444,940390,837121,883759,907812,925131,965898,834519,799999,866005,830644,893223,882613.6
116,919512,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,943412,864529,824598,1074196,843113,890787,838444,940390,837121,883759,907812,925131,965898,834519,799999,866005,830644,893223,882613.6
117,919512,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,940888,864529,824598,1074196,843113,890787,838444,940390,837121,883759,907812,925131,965898,834519,799999,866005,830644,892245,882496.8666666667
118,919512,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,940888,864529,824598,1074196,843113,890787,838444,940390,837121,883759,907812,925131,965898,834519,799999,866005,830644,892245,882496.8666666667
119,919512,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,940888,864529,824598,1074196,843113,890787,838444,940390,837121,883759,907812,925131,965898,834519,799999,866005,830644,892245,882496.8666666667
120,919512,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,940888,864529,824598,1074196,843113,890787,838444,936861,837121,883759,907812,925131,965898,834519,799999,866005,830644,892245,882379.2333333333
121,919512,869869,898243,838446,919568,869131,973199,892654,830700,870513,779018,853975,940888,864529,824598,1074196,843113,890787,838444,936861,837121,883759,907812,925131,965898,834519,799999,866005,830644,892245,882379.2333333333
122,919512,869869,898243,838446,919428,869131,973199,892654,830700,870513,779018,853975,940888,856324,824598,1074196,843113,888075,838444,936861,837121,883759,907812,925131,965898,834519,799999,866005,830644,892245,882010.6666666666
123,919512,869869,898243,838446,919428,869131,973199,892654,830700,870513,779018,853975,940888,856324,824598,1074196,843113,888075,838444,936861,837121,883759,907812,925131,965898,834519,799999,866005,830644,892245,882010.6666666666
124,919512,865257,898243,838446,919428,869131,973199,892654,830700,870513,779018,853975,940888,856324,824598,1074196,843113,888075,838444,936861,837121,883759,907812,925131,965898,834519,799999,866005,826796,892245,881728.6666666666
125,919512,865257,898243,838446,919428,869131,973199,892654,830700,870513,779018,853975,940888,856324,824598,1074196,843113,888075,838444,936861,837121,883759,907812,925131,965898,834519,799999,866005,826796,892245,881728.6666666666
126,919512,865257,898243,838446,919428,869131,973199,892654,830700,870513,779018,853975,940888,856324,824598,1074196,843113,888075,838444,936861,837121,883759,907812,925131,965898,834519,792447,866005,826796,892245,881476.9333333333
127,919512,865257,898243,838446,919428,869131,973199,892654,830700,870513,779018,853975,940888,856324,824598,1074196,843113,888075,838444,936861,837121,883759,907812,924848,965898,834519,792447,866005,826796,892245,881467.5
